SN,Setting1,Setting2,Setting3,Setting4,Setting5,BDate,FileDate,TUT,Hrs/Day,NormDist x Values,NormDist y Values
11136001044267,0.000228754,0.042625968,0.942008653,0.002262702,0.012873924,,3/28/2018,693.3697222,#N/A,,
11136001044396,0.031846306,0.958673178,0.00509956,4.59172E-06,0.004375905,6/30/2017,1/30/2018,604.9541667,2.826888629,,
11136001044522,0.01719153,0.002804374,2.30521E-05,4.43309E-06,0.979976611,7/3/2017,3/31/2018,313.3002778,1.156089586,,
11136001044548,1.34886E-05,0.779559434,0.194810051,0.011507242,0.014109036,7/3/2017,2/17/2018,370.6844444,1.618709364,,
11136001044559,0,0.048928284,0.729478471,0.183399833,0.038193412,7/3/2017,1/29/2018,180.3830556,0.858966931,,
11136001044573,4.51771E-07,0.009912307,2.21368E-05,0.611378484,0.378686169,7/3/2017,11/21/2017,614.8641667,4.360738771,,
11136001044590,1.57993E-06,0.961283911,0.010531787,0.001338197,0.026844524,7/3/2017,2/26/2018,175.8169444,0.738726657,,
11136001044597,9.56556E-06,0.107428735,0.882119394,0.001820745,0.008621561,7/3/2017,4/24/2018,929.2594444,3.150032015,,
11136001044610,0.004770117,0.195746911,0.387264194,0.192136708,0.220082071,7/3/2017,4/2/2018,253.3713889,0.928100326,,
11136001044618,0.001553841,0.07238465,0.682262763,0.114393532,0.129407722,7/3/2017,3/1/2018,221.4941667,0.919062932,,
11136001044652,1.22918E-05,0.942083898,0.00016594,3.07296E-06,0.05773787,7/5/2017,9/7/2017,90.39416667,1.412408854,,
11136001044753,0.01333989,0.956546361,8.30284E-05,2.12893E-06,0.030026463,7/10/2017,3/1/2018,130.4775,0.557596154,,
11136001044768,0,0.003693753,0.000522737,0.57385584,0.421925748,7/10/2017,11/1/2017,144.5383333,1.267880117,,
11136001044791,5.40089E-07,0.001041291,0.410827589,0.554038027,0.034093634,7/10/2017,11/29/2017,514.3188889,3.621964006,,
11136001044911,0.000995245,0.020869122,0.134621906,0.800062064,0.043451662,7/11/2017,2/15/2018,125.3180556,0.572228564,,
11136001044923,0.002175289,0.86590509,0.109999768,0.005203709,0.016718073,7/11/2017,2/14/2018,287.8288889,1.320316004,,
11136001044970,0.000402899,0.995510326,0.000626296,0.000123674,0.003336804,7/12/2017,4/26/2018,3119.751667,10.83247106,,
11136001044978,0,0.081191116,0.861883446,0.014733342,0.042187833,7/12/2017,1/24/2018,65.15833333,0.332440476,,
11136001045012,1.42997E-06,0.02532128,0.929347803,0.028062541,0.017266946,7/12/2017,2/14/2018,388.5072222,1.790355863,,
11136001045054,0.004042287,0.020544526,0.006084738,0.953259747,0.016068267,7/12/2017,5/5/2018,638.8022222,2.150849233,,
11136001045087,3.10122E-06,0.012551164,0.971071798,0.011326181,0.005047239,7/12/2017,2/20/2018,537.4225,2.409966368,,
11136001045095,0.00549884,0.264432748,0.676094389,0.031005263,0.022968759,7/12/2017,4/20/2018,162.6605556,0.576810481,,
11136001045122,4.44079E-06,0.015049848,0.904680596,0.053151853,0.027113262,7/15/2017,1/29/2018,125.1027778,0.631832211,,
11136001045126,1.13248E-06,0.998690857,0.000698091,3.23565E-07,0.000609758,7/15/2017,2/1/2018,1716.984444,8.542211166,,
11136001045258,0.022406194,0.815487726,0.107892434,0.002504251,0.051707744,7/17/2017,3/8/2018,168.2694444,0.71910019,,
11136001045313,0,0.418779025,0.559690178,1.15482E-05,0.021519248,7/17/2017,3/8/2018,168.3763889,0.719557217,,
11136001045315,0.001008379,0.858609508,0.135823924,1.41803E-05,0.004544323,7/17/2017,11/21/2017,881.5027778,6.940966754,,
11136001045364,0.042847614,0.704137288,0.105922759,0.041333931,0.105758149,7/17/2017,5/8/2018,1069.870278,3.626678908,,
11136001045398,0,0.048816811,9.26128E-06,0.949385091,0.001788635,7/19/2017,3/1/2018,1379.698889,6.131995062,,
11136001045417,0,0.022251769,0.629996696,0.32132626,0.026422674,7/18/2017,1/8/2018,106.7580556,0.613552043,,
11136001045489,0.043984656,0.23347977,0.615281588,0.000124293,0.10712755,7/18/2017,10/31/2017,129.6222222,1.234497354,,
11136001045527,0.001154112,0.004777162,0.88266131,0.024367951,0.087039739,7/24/2017,2/16/2018,1011.118611,4.884630972,,
11136001045725,0.000420606,0.987655452,0.007285974,0.000303017,0.004333821,8/1/2017,12/20/2017,245.6775,1.742393617,,
11136001045726,0.028959683,0.954359188,0.000455179,5.01575E-06,0.01621968,8/1/2017,4/30/2018,221.5244444,0.814428105,,
11136001045879,0,0.952906965,0.015878482,1.07622E-05,0.031205942,8/8/2017,2/19/2018,129.0530556,0.661810541,,
11136001045998,0.001237326,0.944063879,0.002138074,1.92331E-05,0.052535076,8/8/2017,4/26/2018,86.65638889,0.332016816,,
11136001046050,0.003915218,0.984609118,0.002912201,1.92378E-05,0.008543561,8/9/2017,2/28/2018,418.7363889,2.062740832,,
11136001046117,0,0.0080373,0.931842403,0.004932989,0.055187308,8/9/2017,1/26/2018,68.81111111,0.404771242,,
11136001046161,5.76792E-05,0.965555915,3.52484E-05,6.4088E-06,0.034343146,8/9/2017,4/14/2018,173.3727778,0.699083781,,
11136001046247,0.006476528,0.104794116,0.001067559,0.861098648,0.026563149,8/14/2017,2/14/2018,269.3058333,1.463618659,,
11136001046281,0.057447034,0.125683565,0.763120292,0.03335616,0.020392243,8/14/2017,1/27/2018,393.4638889,2.370264391,,
11136001046331,0.014198973,0.67114052,0.111299756,0.151475076,0.051894611,8/15/2017,1/27/2018,62.17194444,0.376799663,,
11136001046336,0.000823839,0.304515315,0.494793089,0.146203128,0.053666162,8/15/2017,3/14/2018,181.0627778,0.85811743,,
11136001046337,4.16327E-05,0.013066039,0.79564314,0.132269871,0.058978372,8/15/2017,3/7/2018,293.5727778,1.439082244,,
11136001046390,0.000244373,0.236315591,0.449007282,0.180215668,0.134217087,8/15/2017,2/27/2018,152.3175,0.777130102,,
11136001046411,0.052782171,0.500577965,0.390380377,2.85807E-05,0.056227731,8/15/2017,3/14/2018,87.47166667,0.414557662,,
11136001046461,0.00367983,0.000467142,0.047573286,0.265919148,0.682360456,8/16/2017,1/29/2018,2006.886111,12.08967537,,
11136001046480,1.06444E-05,0.006406406,0.555801728,0.378965608,0.058815613,8/16/2017,5/1/2018,365.3461111,1.416070198,,
11136001046483,0.049918928,0.710320971,0.158215728,0.07383557,0.007708677,8/16/2017,5/7/2018,2203.289167,8.345792298,,
11136001046484,0,0.015494352,0.963909144,2.89074E-06,0.020592168,8/16/2017,3/30/2018,192.1847222,0.850374877,,
11136001046506,0,0.034448693,0.956019425,2.39781E-06,0.009530084,8/16/2017,3/22/2018,463.3863889,2.125625637,,
11136001046552,1.47925E-06,0.006826349,0.466814419,0.273863098,0.252494285,8/16/2017,4/6/2018,751.1336111,3.223749404,,
11136001046562,0.009904034,0.170580936,0.349829585,0.425467323,0.044218122,8/16/2017,2/12/2018,123.7991667,0.687773148,,
11136001046623,6.37114E-05,0.000748421,0.679118744,0.314702001,0.005366747,8/21/2017,12/4/2017,741.1897222,7.058949735,,
11136001046639,0.441299725,0.202123135,0.048015506,0.080135321,0.228426314,8/21/2017,11/2/2017,154.7763889,2.120224505,,
11136001046667,0.508547618,0.214946782,0.150135232,0.111820983,0.014548488,8/22/2017,12/12/2017,309.6541667,2.764769345,,
11136001046680,0.000799055,0.20019932,0.770034305,0.005989745,0.022977575,8/22/2017,4/6/2018,219.3563889,0.966327704,,
11136001046694,3.62153E-05,0.002054683,0.018647659,0.905279012,0.073981366,8/22/2017,3/7/2018,260.7863889,1.323788776,,
11136001046715,0.000171058,0.018459735,0.368446323,0.42357866,0.189344224,8/22/2017,3/1/2018,285.8022222,1.496346713,,
11136001046760,0.050091512,0.103086919,0.193340334,0.122870901,0.530610086,8/23/2017,4/13/2018,1118.708056,4.801322127,,
11136001046761,0.009314316,0.602477912,0.358163937,0.008696541,0.021345023,8/23/2017,4/25/2018,122.3027778,0.499195011,,
11136001046828,0.005830245,0.001827799,0.756173076,0.007658045,0.228512725,8/23/2017,3/30/2018,293.9175,1.342089041,,
11136001046833,1.76901E-05,0.104385951,0.68593146,0.167085451,0.042580863,8/23/2017,4/5/2018,392.5602778,1.744712346,,
11136001046896,0.000103608,0.029778815,0.217178131,0.086609226,0.666326878,8/24/2017,1/31/2018,83.11277778,0.519454861,,
11136001046964,1.70298E-06,0.993421378,7.15253E-05,1.70298E-06,0.006505394,8/24/2017,4/5/2018,163.1125,0.728180804,,
11136001047019,0.000123075,0.063963252,0.531068489,0.012299557,0.392541657,8/25/2017,3/28/2018,69.96638889,0.325425065,,
11136001047028,3.8301E-05,0.012936334,0.459188671,0.087712524,0.440123543,8/25/2017,4/20/2018,442.4016667,1.858830532,,
11136001047073,2.26853E-05,0.005257312,0.023376231,0.880903252,0.090441465,8/25/2017,1/22/2018,293.8763889,1.959175926,,
11136001047114,0.013828303,0.899947776,0.075394457,0.000425689,0.010405238,8/25/2017,2/17/2018,379.7766667,2.15782197,,
11136001047263,2.37104E-06,0.029690223,0.761278467,0.179310263,0.029716304,8/28/2017,12/29/2017,117.1541667,0.9524729,,
11136001047276,0.019908127,0.539171913,0.204753716,0.207392648,0.028777794,,3/8/2018,198.5230556,#N/A,,
11136001047440,0.001212457,0.878355969,0.105451307,0.001078125,0.0139033,8/30/2017,2/23/2018,239.8711111,1.355204018,,
11136001047485,0,0.025514806,0.054050286,0.884649808,0.035783379,8/30/2017,2/27/2018,161.3877778,0.891645181,,
11136001047503,6.05074E-05,0.014300757,4.70613E-05,7.22727E-05,0.985518561,8/30/2017,2/2/2018,330.5380556,2.118833689,,
11136001047627,6.72967E-05,0.980698456,3.99574E-05,1.05151E-05,0.019181672,9/5/2017,3/30/2018,132.085,0.64118932,,
11136001047673,1.60043E-06,0.011195827,0.038588034,0.93280503,0.017411108,9/5/2017,1/9/2018,347.1283333,2.754986772,,
11136001047766,0,0.007039708,8.94012E-05,0.978321479,0.014549411,9/11/2017,2/15/2018,217.4963889,1.385327318,,
11136001048004,0.000381117,0.491801491,0.451489672,0.046261289,0.01006868,9/15/2017,2/14/2018,247.0808333,1.625531798,,
11136001048040,4.01113E-06,0.160910688,0.002051696,0.224551355,0.612480245,9/19/2017,4/2/2018,138.5033333,0.710273504,,
11136001048052,0.00027416,0.039249598,0.624235039,0.282401933,0.053838062,9/19/2017,2/15/2018,229.9952778,1.543592468,,
11136001048088,9.25297E-07,0.317364865,0.492125722,0.179322572,0.011184991,9/19/2017,3/1/2018,300.2038889,1.84174165,,
11136001048167,0.000198482,0.992020589,0.000185101,6.37818E-05,0.007533385,,3/16/2018,622.7833333,#N/A,,
11136001048210,0,0.000694102,1.51519E-05,0.002980599,0.996309786,9/20/2017,4/30/2018,769.9794444,3.468375876,,
11136001048281,0.053156785,0.063545014,0.707881219,0.081771484,0.093649592,9/21/2017,2/23/2018,67.86527778,0.437840502,,
11136001048330,0.100766474,0.173492797,0.463619922,0.102944275,0.159175938,9/21/2017,2/7/2018,467.9797222,3.366760592,,
11136001048427,0.007908299,0.227742512,0.319101145,0.424037492,0.021209338,9/22/2017,4/30/2018,228.9086111,1.040493687,,
11136001048562,0,0.007201064,0.922448062,0.036132706,0.034214421,9/23/2017,1/23/2018,74.14027778,0.607707195,,
11136001048669,8.97446E-05,0.86132056,0.122124767,0.002089767,0.014376764,9/23/2017,4/28/2018,173.3313889,0.798762161,,
11136001048836,0,0.002939012,0.924013068,0.001537978,0.071508437,9/27/2017,3/19/2018,184.5858333,1.066970135,,
11136001048852,1.73777E-06,0.005461812,0.891365888,0.077161352,0.026010079,9/29/2017,2/22/2018,319.6944444,2.189687976,,
11136001048910,8.15821E-06,0.026835361,0.514954421,0.165642367,0.292560026,9/28/2017,3/15/2018,1668.393611,9.930914352,,
11136001048994,3.80698E-05,0.987337039,3.60303E-05,2.58331E-05,0.012563707,9/28/2017,4/3/2018,408.6063889,2.185060903,,
11136001049018,0.011542584,0.800427773,0.169826919,0.003388056,0.014813011,9/29/2017,3/28/2018,167.6641667,0.931467593,,
11136001049157,0.000824021,0.970837755,0.00019352,1.24852E-05,0.028132218,9/29/2017,2/5/2018,88.99444444,0.689879414,,
11136001049211,0.000143952,0.269284156,0.444856328,0.225862127,0.059853438,9/30/2017,5/7/2018,372.4236111,1.700564434,,
11136001049218,0.000175999,0.006525506,0.961679573,0.000568613,0.031046924,9/30/2017,2/16/2018,82.07111111,0.590439648,,
11136001049225,0.114489894,0.630686665,0.244586957,0.003572667,0.006663817,9/30/2017,4/16/2018,570.5355556,2.881492705,,
11136001049320,0.701817822,0.276293742,0.001364863,2.30162E-06,0.02051897,10/2/2017,1/22/2018,120.6877778,1.077569444,,
11136001049423,0,0.430496904,0.522499389,0.025812905,0.021195288,10/10/2017,4/5/2018,123.8613889,0.699781858,,
11136001049653,5.68873E-06,0.000997079,0.994095102,8.27451E-06,0.004893339,10/3/2017,3/31/2018,537.1247222,3.000696772,,
11136001049715,0.053150311,0.050318182,0.747886197,0.10845495,0.040191667,10/3/2017,3/30/2018,424.9844444,2.387553059,,
11136001049748,0,0.046033004,0.929201596,5.56088E-06,0.02476262,10/5/2017,5/3/2018,99.90416667,0.475734127,,
11136001049778,0.061914421,0.651879128,0.034403214,0.016085406,0.235717494,10/10/2017,3/31/2018,821.3622222,4.775361757,,
11136001049781,0,0.00845313,0.893720828,0.084297717,0.013528325,10/10/2017,4/2/2018,200.9775,1.155043103,,
11136001049934,7.82624E-07,0.550591195,0.226690312,0.201524239,0.021192688,10/18/2017,2/8/2018,354.9311111,3.140983284,,
11136001049982,3.66627E-05,0.928017086,0.057458052,0.004154565,0.010333231,10/23/2017,5/9/2018,689.4691667,3.482167508,,
11136001050034,0.144654434,0.224390788,0.518343461,0.088558531,0.024052787,10/23/2017,5/8/2018,580.7019444,2.947725606,,
11136001050077,8.14943E-05,0.004477529,4.19113E-05,0.972545742,0.022850996,10/23/2017,3/5/2018,119.2994444,0.896988304,,
11136001050089,7.75402E-06,0.766297325,0.231428496,1.00052E-06,0.002265925,10/23/2017,4/3/2018,1110.535,6.855154321,,
11136001050107,4.21861E-06,0.92785758,0.018511253,4.21861E-06,0.05362273,10/24/2017,5/2/2018,65.84583333,0.346557018,,
11136001050129,1.95617E-05,0.001465106,0.959115324,0.033379719,0.006020963,10/24/2017,3/7/2018,411.8019444,3.073148839,,
11136001050163,0,0.968891369,0.001815436,2.62631E-05,0.029273497,10/24/2017,4/27/2018,84.61388889,0.457372372,,
11136001050178,0.000511619,0.109891386,0.524959975,0.30311723,0.061518441,10/24/2017,3/30/2018,205.7738889,1.310661713,,
11136001050281,8.69525E-07,0.002109468,0.132007829,0.059618122,0.806262842,10/25/2017,4/9/2018,319.4591667,1.924452811,,
11136001050363,0.001471832,0.006772104,0.959830033,1.39775E-06,0.031923236,11/3/2017,5/1/2018,198.7319444,1.110234327,,
11136001050464,0,0.007183735,0.955887054,3.43719E-06,0.036932648,11/3/2017,3/30/2018,80.81527778,0.549763794,,
11136001050544,0,0.069276365,0.75150227,1.9428E-06,0.179217479,11/6/2017,5/4/2018,142.9780556,0.798760087,,
11136001051104,0,0.042219844,0.007883856,0.91537801,0.03451829,12/21/2017,4/11/2018,105.1375,0.947184685,,
11136001051111,0.000435477,0.023541222,0.90366621,0.018225006,0.054132085,12/21/2017,3/1/2018,98.23194444,1.403313492,,
11136001051169,0,0.975335295,0.020781744,0,0.003882524,12/21/2017,5/9/2018,636.2555556,4.577378098,,
11136001051719,0,0.975383347,5.07137E-05,1.07902E-06,0.02456486,12/27/2017,5/5/2018,257.4363889,1.995630922,,
11136001051805,0.006918265,0.028849533,0.914054436,0.00065853,0.049526635,12/27/2017,2/23/2018,75.08305556,1.294535441,,
11136001051868,0.001848037,0.068589511,0.191385542,0.681544683,0.056629672,12/27/2017,3/20/2018,108.6738889,1.309323963,,
11136001053229,0.000686444,0.076904318,0.87648071,0.000465156,0.045458856,1/8/2018,4/27/2018,61.50861111,0.564299185,,
11136001053385,0.001238513,0.210701579,0.520268022,0.261684576,0.006107112,1/8/2018,5/1/2018,1404.237222,12.42687807,,
11136001053556,0.010723616,0.961783826,0.000218725,1.21514E-05,0.027258643,1/11/2018,4/6/2018,91.43888889,1.075751634,,
11136001053723,5.0766E-05,0.113408741,0.80818444,0.048130967,0.030232339,11/13/2017,4/2/2018,114.9063889,0.820759921,,
11136001053732,0.000914167,0.107651878,0.870401111,2.33802E-06,0.021028168,11/13/2017,3/7/2018,118.8088889,1.042183236,,
11136001053761,0.025275449,0.951714125,0.003186501,2.20978E-06,0.019819505,11/13/2017,3/21/2018,125.7038889,0.982061632,,
11136001054132,0.224461927,0.063456083,0.590324108,0.014911099,0.106842185,11/16/2017,3/21/2018,60.41361111,0.483308889,,
11136001054151,0,0.019954186,0.000113568,2.17471E-05,0.979910499,11/16/2017,5/8/2018,114.9577778,0.664495825,,
11136001054416,0,0.27036728,0.708329621,0.008994122,0.012308977,11/20/2017,5/2/2018,308.6275,1.893420245,,
11136001054497,0.110663133,0.83192236,0.054388896,4.69633E-07,0.003024906,11/20/2017,4/3/2018,1182.956944,8.828036899,,
11136001054518,0.001137395,0.070300943,0.88364389,0.000351163,0.044572824,11/21/2017,4/2/2018,89.38555556,0.6771633,,
11136001054610,0.000159959,0.070346623,0.451179035,0.289579973,0.188729966,11/21/2017,4/2/2018,62.51583333,0.473604798,,
11136001054635,0.010910123,0.965419586,0.005714854,0.000496466,0.017458393,11/21/2017,5/7/2018,480.6188889,2.877957418,,
11136001054655,0.084987439,0.816750691,0.010510923,0.048635806,0.039118979,11/21/2017,5/9/2018,144.7436111,0.856471072,,
11136001054722,0.000400524,0.000351578,0.000580239,0.022771114,0.975896423,11/21/2017,4/13/2018,2264.394167,15.83492424,,
11136001054769,0.008987914,0.079393929,0.037469742,0.505228046,0.368928687,11/21/2017,2/7/2018,66.78722222,0.856246439,,
11136001054821,0.000427137,0.002677418,0.941108264,0.04641726,0.009369921,11/27/2017,5/1/2018,266.6333333,1.720215054,,
11136001054842,5.06791E-05,0.435606356,0.527253661,0.002342934,0.034754167,11/27/2017,3/19/2018,71.25444444,0.636200397,,
11136001054964,0,0.004601747,0.000446563,0.973304136,0.021645166,11/27/2017,4/3/2018,116.3205556,0.915909886,,
11136001054969,0.004135939,0.148736789,0.797958048,0.011239256,0.037927724,11/27/2017,3/15/2018,123.8466667,1.146728395,,
11136001055068,0.000171753,0.750374733,0.109084777,0.006645265,0.133729718,11/28/2017,3/20/2018,88.95222222,0.79421627,,
11136001055402,1.25809E-05,0.030569844,0.563138257,0.372837429,0.033440091,12/4/2017,5/5/2018,154.555,1.016809211,,
11136001055669,0.044902278,0.005845966,0.940525532,2.68824E-05,0.008698382,12/5/2017,4/26/2018,289.3258333,2.037505869,,
11136001055685,0.000705527,0.043208425,0.886664568,0.04771174,0.021708534,12/5/2017,4/20/2018,230.3241667,1.693560049,,
11136001055710,0.815975516,0.026755321,0.090370427,0.023975631,0.042921499,12/5/2017,3/1/2018,173.0808333,2.012567829,,
11136001055803,0.988650953,0.005327472,2.66441E-05,0,0.005994479,12/7/2017,5/10/2018,615.1030556,3.994175685,,
11136001058770,0.000134052,0.008145358,0.007395576,0.277194362,0.707137469,1/15/2018,5/8/2018,122.2577778,1.081927237,,
11136001058800,1.4258E-05,0.919955515,0.003641497,2.8516E-06,0.076383027,1/15/2018,4/30/2018,97.41111111,0.927724868,,
11136001058937,0.000225136,0.952542431,0.015436531,0.022632957,0.009162586,1/16/2018,5/7/2018,772.3741667,6.958325826,,
11136001059082,0,0.01082456,0.946688793,0.005628375,0.036854972,1/19/2018,4/17/2018,84.19638889,0.956777146,,
11136001059511,0.251136851,0.733741561,5.6368E-05,2.30074E-06,0.01506522,,4/2/2018,241.4686111,#N/A,,
11136001059536,0.009220409,0.181845185,0.059455989,0.166652141,0.582829833,1/26/2018,5/7/2018,156.1752778,1.546289879,,
11136001060705,2.91607E-05,0.992537351,3.5826E-05,8.33164E-07,0.007395996,2/21/2018,5/7/2018,333.4011111,4.445348148,,
11136010001932,0.005265056,0.917229696,0.071194633,2.75995E-06,0.006307395,,5/17/2016,603.8766667,#N/A,,
11136010002233,0.082223987,0.591107353,0.205977583,0.043303189,0.077393044,,1/19/2017,107.7544444,#N/A,,
11136010002348,0,0.002143864,0.020673566,0.957783499,0.019399447,7/23/2015,11/21/2017,737.7644444,0.865920709,,
11136010002466,9.85394E-05,0.042488951,0.653531675,0.279463853,0.024415442,,4/5/2018,360.8258333,#N/A,,
11136010003490,2.40918E-06,0.904085728,0.030285801,0.035137889,0.030490581,5/18/2016,12/19/2017,115.2997222,0.198792625,,
11136010003966,0.020078108,0.268238479,0.484079286,0.050762527,0.176841358,10/8/2015,3/16/2018,1148.556111,1.290512484,,
11136010004709,1.52807E-05,0.011857268,0.979078313,0.001416995,0.007631555,10/29/2015,9/1/2017,472.6355556,0.702281658,,
11136011008525,0.022148784,0.859362091,0.100332919,9.4098E-07,0.018154324,,4/11/2018,295.2005556,#N/A,,
11136011009439,0.001891635,0.056272104,0.16091429,0.640395303,0.140526667,2/15/2016,3/22/2018,68.72361111,0.089717508,,
11136011014158,0,0.02729258,0.944748048,0.000162288,0.027800612,3/17/2016,4/24/2018,78.73527778,0.102519893,,
11136011032607,0.037982823,0.677694949,0.255771969,0.011440206,0.017111342,10/20/2016,10/25/2017,215.5652778,0.582608859,,
11136020001253,0.000261843,0.861910093,0.136199525,3.61845E-05,0.001592276,1/5/2016,7/21/2017,3508.255833,6.231360272,,
11136020002507,0.003296794,0.010378739,0.51792361,0.266181054,0.2022195,3/24/2016,11/1/2017,917.4738889,1.562987886,,
11136020002615,0,0.227262122,0.567425493,0.132157609,0.073154776,3/25/2016,3/9/2018,260.7219444,0.365156785,,
11136020003516,5.4628E-07,0.01328443,0.964184809,0.015227547,0.00730376,9/21/2015,12/5/2017,508.49,0.630880893,,
11136020003588,0,0.984608754,0.012413094,2.27184E-07,0.002977698,6/6/2016,1/11/2018,1222.700833,2.093665811,,
11136020003633,0.014424459,0.855311286,0.078289413,0.039058197,0.012917254,6/8/2016,7/12/2016,455.9577778,13.41052288,,
11136020003789,6.13563E-06,0.222551501,0.019913181,0.731201203,0.026324912,6/15/2016,10/2/2017,90.54583333,0.191024965,,
11136020003986,4.99517E-06,0.04915885,0.13908824,0.725460001,0.086287914,6/17/2016,4/23/2018,389.2652778,0.5766893,,
11136021006071,3.69606E-05,0.441978536,0.334533994,0.040764211,0.182682938,,3/22/2018,82.67055556,#N/A,,
11136021007644,0,0.972557073,0.000562575,3.9758E-06,0.026876377,1/12/2016,12/4/2017,139.7344444,0.201928388,,
11136021008934,0.26731741,0.713867416,0.009501375,3.48223E-05,0.009279441,2/4/2016,4/25/2018,1196.551944,1.475403137,,
11136021009251,0.006228576,0.175500526,0.779665428,0.010819662,0.027785808,2/9/2016,1/29/2018,318.0680556,0.441761188,,
11136021010682,3.9117E-07,0.151329607,0.807441462,0.035209607,0.006018542,3/8/2016,11/27/2017,710.1202778,1.128967055,,
11136021016417,6.20456E-05,0.006342568,0.964711051,0.024186117,0.004698775,4/5/2016,4/25/2018,998.3688889,1.331158519,,
11136021016763,4.48361E-06,0.794475589,0.173460588,0.00022717,0.031832169,4/21/2016,3/13/2018,185.8619444,0.268975318,,
11136030000042,0.072883653,0.10318753,0.56469433,0.241396139,0.017836878,7/31/2015,10/13/2017,188.9655556,0.234739821,,
11136030000049,0.004730098,0.332145478,0.474477413,0.062597603,0.126049408,7/31/2015,6/30/2016,73.81805556,0.220352405,,
11136030000052,0.004620681,0.498348733,0.484854433,0.003962563,0.008214545,7/31/2015,7/19/2017,581.6241667,0.808934863,,
11136030000060,0.029368419,0.456668269,0.430209573,0.014071165,0.069682373,7/31/2015,12/13/2016,1381.765833,2.758015635,,
11136030000062,0.031004005,0.332378573,0.456048676,0.141490513,0.039078406,8/11/2015,8/16/2017,1610.060833,2.187582654,,
11136030000063,0.034996214,0.376529393,0.583537223,0.002725282,0.002212335,7/31/2015,12/20/2016,621.1386111,1.222713801,,
11136030000065,0.00710304,0.829620978,0.11149245,0.026505337,0.025280514,8/3/2015,1/26/2017,239.4905556,0.441864494,,
11136030000066,0.021255592,0.32085058,0.445862697,0.00577267,0.206260689,8/21/2015,8/31/2016,249.3069444,0.663050384,,
11136030000070,0.005706304,0.150666218,0.692179656,0.124527432,0.026919939,8/3/2015,7/20/2017,614.4763889,0.857010305,,
11136030000071,0.002766021,0.192528977,0.363213179,0.022240519,0.419250466,8/3/2015,10/13/2017,331.3022222,0.41309504,,
11136030000084,0.006106421,0.304871466,0.24926823,0.278933624,0.160818849,8/11/2015,11/21/2017,197.1058333,0.236621649,,
11136030000094,0.001789723,0.001147198,0.008112598,0.012974905,0.975975419,8/5/2015,7/5/2016,1777.276944,5.305304312,,
11136030000097,0.056954931,0.929132565,0.00625828,1.26726E-05,0.007641373,8/5/2015,8/17/2016,1556.293889,4.1171796,,
11136030000099,0.000502183,0.005261412,0.941864696,0.040688338,0.011683193,8/5/2015,10/7/2017,1568.706389,1.975700742,,
11136030000105,0.002203124,0.57204021,0.402920602,0.001447433,0.021387851,8/5/2015,11/11/2016,356.1861111,0.767642481,,
11136030000109,0.038183952,0.488481655,0.17232621,0.056754673,0.244254356,8/11/2015,8/10/2017,328.5338889,0.450046423,,
11136030000110,0.004107544,0.047210047,0.475215569,0.351010861,0.122461602,8/11/2015,1/20/2018,98.80194444,0.110640475,,
11136030000131,0.003311758,0.760335773,0.033110394,0.18685929,0.016389968,,11/23/2016,77.33388889,#N/A,,
11136030000146,0.182099188,0.235085994,0.465565423,0.095818626,0.021430122,,11/1/2016,430.0022222,#N/A,,
11136030000149,0.010866088,0.042230347,0.579130484,0.340230804,0.027545133,,1/4/2017,97.24444444,#N/A,,
11136030000160,0.022293978,0.913881522,0.019930272,0.00044227,0.043450478,,8/2/2017,187.7936111,#N/A,,
11136030000184,0.542453279,0.105561531,0.33806334,3.17192E-05,0.013893014,,1/26/2017,96.33138889,#N/A,,
11136030000197,0.014418675,0.013844373,0.084806957,0.79629963,0.090630846,9/28/2015,12/21/2017,577.0294444,0.708011588,,
11136030000208,0.671009362,0.311253831,0.008831896,0.00029349,0.008612853,,1/5/2017,194.0252778,#N/A,,
11136030000214,0.341110416,0.298736409,0.322569659,0.035815606,0.00176757,,11/23/2016,815.6205556,#N/A,,
11136030000222,0.007867773,0.595147629,0.095583043,0.135775405,0.165630483,9/1/2015,6/17/2016,64.11527778,0.221087165,,
11136030000225,0.000325153,0.004155522,0.541512222,0.438420949,0.015585761,,9/29/2017,707.3586111,#N/A,,
11136030000226,0.712808394,0.274367027,0.006685098,4.69908E-05,0.006091838,,1/4/2017,425.615,#N/A,,
11136030000239,0.074937613,0.581648795,0.317378071,0.002331033,0.023707099,,1/3/2017,106.4144444,#N/A,,
11136030000241,0.009209097,0.037865571,0.733494789,0.138530524,0.080907672,9/1/2015,7/8/2016,72.60333333,0.233451233,,
11136030000262,0.004128538,0.834783555,0.146886023,0.001688407,0.012513478,9/2/2015,10/4/2017,467.0741667,0.612154871,,
11136030000264,5.87002E-07,0.989573091,0.001527378,1.761E-06,0.00889777,9/2/2015,8/18/2017,473.2147222,0.660914417,,
11136030000265,0.002853143,0.247176261,0.342737575,0.000345261,0.406883966,,7/21/2016,73.21361111,#N/A,,
11136030000287,0.015940411,0.024265846,0.887555224,0.026503785,0.045732864,9/2/2015,1/5/2017,148.5741667,0.302595044,,
11136030000293,0.004998234,0.012558589,0.308369126,0.64321816,0.030859002,9/2/2015,9/22/2016,178.5630556,0.46259859,,
11136030000298,0.021953466,0.020160501,0.285288405,0.212165811,0.460433072,,1/5/2017,221.39,#N/A,,
